"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"SLC14A1",-62.2151528013582,75.1188405797102,-5.40572864013056,9.00097540257314e-07,1.22286152463584e-05,-4.05424504545433,"Downregulated"
"SYNGR2",806.769185059422,2208.24637681159,5.40492268765903,9.0292965177018e-07,1.22592934347462e-05,-4.05436462206434,"Upregulated"
"TBCB",975.874731182796,1595.71352657005,5.40453069418404,9.043102813471e-07,1.22702380423952e-05,-4.05442278205196,"Upregulated"
"FAM98B",315.77778720996,1181.63671497585,5.40265771731422,9.10935764845353e-07,1.2352288971303e-05,-4.05470068569053,"Upregulated"
"BRCA1",188.321774193548,366.466666666667,5.40221105646341,9.12522825395289e-07,1.23642735663456e-05,-4.0547669617121,"Upregulated"
"SLC25A34",-228.551994906621,270.413043478261,-5.40194367206671,9.13474188069789e-07,1.23642735663456e-05,-4.05480663696859,"Downregulated"
"NUP153",408.472368421053,911.455797101449,5.40192058349204,9.1355638374741e-07,1.23642735663456e-05,-4.05481006293338,"Upregulated"
"TSN",599.390350877193,1486.06570048309,5.40043153287906,9.18872821723831e-07,1.24283513955389e-05,-4.05503101908947,"Upregulated"
"FGD6",101.933735144312,155.7,5.39780259308945,9.28333472877843e-07,1.25483658102861e-05,-4.05542114683102,"Upregulated"
"TGS1",244.006451612903,636.473913043478,5.39701297861748,9.31193690682317e-07,1.25790661934866e-05,-4.05553833014085,"Upregulated"
"GNMT",-151.690492359932,141.308695652174,-5.39489088837458,9.38923557097508e-07,1.26754680208164e-05,-4.05585327555546,"Downregulated"
"SERTM1",-63.13259762309,95.6797101449275,-5.39447169147971,9.40457961078874e-07,1.26881621445114e-05,-4.05591549234589,"Downregulated"
"NUP58",168.938752122241,536.785507246377,5.39381704282506,9.42859134404391e-07,1.2712526851941e-05,-4.05601265636347,"Upregulated"
"PSMB2",665.596922750424,2148.53804347826,5.39196451684663,9.49686706631683e-07,1.27965040968662e-05,-4.05628762255398,"Upregulated"
"KASH5",-127.8980475382,206.795652173913,-5.39051460690709,9.55064325587439e-07,1.28608504423524e-05,-4.05650284096571,"Downregulated"
"KBTBD12",-148.766213921902,210.215942028985,-5.38905359339052,9.60513423420456e-07,1.29260776206621e-05,-4.0567197178213,"Downregulated"
"NINJ1",449.265025466894,854.082608695652,5.38865409101096,9.62008752244074e-07,1.2938048439343e-05,-4.05677902284379,"Upregulated"
"XKR7",-104.287436332767,124.969565217391,-5.38708046240062,9.67921116836104e-07,1.30093714866386e-05,-4.05701263113223,"Downregulated"
"SLC16A5",-194.443123938879,510.730434782609,-5.38585063075168,9.72566652222885e-07,1.30635886739146e-05,-4.05719521036843,"Downregulated"
"CRISPLD1",281.944227504245,261.647826086957,5.38358747954639,9.81172805693835e-07,1.3170903589694e-05,-4.05753121386107,"Upregulated"
"RPA1",308.834833050368,1004.50338164251,5.38331861480874,9.82200190699193e-07,1.31764129854037e-05,-4.05757113305766,"Upregulated"
"PDZD2",-114.955178268251,182.26231884058,-5.38285587811195,9.83970876837233e-07,1.31918807386144e-05,-4.05763983784511,"Downregulated"
"CENPM",296.159592529711,352.921739130435,5.38080971451456,9.91838340291751e-07,1.32890159558412e-05,-4.05794365404076,"Upregulated"
"ASAP1",292.267657045841,795.920289855072,5.38052206884516,9.92949281618456e-07,1.32955597539344e-05,-4.05798636552562,"Upregulated"
"HARS1",378.058234295415,1288.58985507246,5.3792321355839,9.97946314364097e-07,1.33540973908985e-05,-4.05817790797782,"Upregulated"
"KCNB1",-62.8538837011885,147.088043478261,-5.37722988438785,1.00575180651255e-06,1.34501198069433e-05,-4.05847523831036,"Downregulated"
"POLB",255.571703452179,591.593719806763,5.37616759880949,1.00991732368582e-06,1.34973743942166e-05,-4.05863299332142,"Upregulated"
"COL5A2",2809.80148556876,2599.26884057971,5.37589428704508,1.0109917966694e-06,1.35032844286857e-05,-4.05867358242283,"Upregulated"
"RYK",322.319439728353,1052.16086956522,5.375044214119,1.01434088769886e-06,1.35395489616154e-05,-4.05879982767446,"Upregulated"
"TM9SF3",-1654.09241086587,4603.35507246377,-5.37473194560532,1.01557389189313e-06,1.3547540043199e-05,-4.05884620386625,"Downregulated"
"MELK",995.576230899831,1494.21739130435,5.37309744903621,1.02205185470953e-06,1.36254441080097e-05,-4.05908895670214,"Upregulated"
"SRI",1221.37419354839,2768.66666666667,5.37241284417864,1.02477719315889e-06,1.36532542197719e-05,-4.05919063686402,"Upregulated"
"ARHGAP28",-58.6046123372949,100.535748792271,-5.37155307603293,1.0282099638058e-06,1.36904490006237e-05,-4.05931833607359,"Downregulated"
"RASAL2",143.19518958687,322.928502415459,5.37076089386638,1.0313828949782e-06,1.37241398679435e-05,-4.05943599997664,"Upregulated"
"JCAD",126.759988681381,218.893719806763,5.36906835233683,1.03819434011774e-06,1.38061746711673e-05,-4.05968740533731,"Upregulated"
"AVP",-65.8967741935484,60.1057971014493,-5.36750142562792,1.04453968832201e-06,1.38739519297394e-05,-4.05992016415879,"Downregulated"
"KATNIP",-242.970373514431,950.657971014493,-5.36748896904832,1.0445902843574e-06,1.38739519297394e-05,-4.05992201456486,"Downregulated"
"CDC14A",-56.4076400679117,120.367826086957,-5.36656836846095,1.04833625124558e-06,1.39150511608775e-05,-4.06005877039101,"Downregulated"
"ZNF200",159.814855687606,487.683333333333,5.36537627256283,1.05320657976692e-06,1.39710142385604e-05,-4.06023586288471,"Upregulated"
"INTS7",81.1530277306167,250.924154589372,5.36493271469041,1.05502441730941e-06,1.39864410182973e-05,-4.0603017575659,"Upregulated"
"IRF4",-144.076740237691,225.831884057971,-5.36460489866303,1.05636989144775e-06,1.39955904290631e-05,-4.06035045829758,"Downregulated"
"CDC73",339.606479909452,1044.51352657005,5.36416542699154,1.05817628796075e-06,1.40108313589446e-05,-4.06041574750419,"Upregulated"
"TPR",284.867385398981,1090.65768115942,5.36258195562289,1.06471018651345e-06,1.40886093267458e-05,-4.0606510000973,"Upregulated"
"WDPCP",-272.618760611205,457.978260869565,-5.36230877122282,1.06584143666474e-06,1.40948455497516e-05,-4.06069158763043,"Downregulated"
"ZNF606",-106.258913412564,260.678985507246,-5.3619818513815,1.06719675766244e-06,1.4104035367201e-05,-4.06074015919505,"Downregulated"
"M6PR",623.969949066214,1570.96304347826,5.36027442489665,1.07430287183413e-06,1.41891690994196e-05,-4.06099384522491,"Upregulated"
"RPL26L1",832.367996604414,2539.05072463768,5.35991469517503,1.07580594949e-06,1.42002395941026e-05,-4.06104729486517,"Upregulated"
"SMIM11",-246.901612903226,448.176811594203,-5.35958941487796,1.07716686557978e-06,1.42094210921478e-05,-4.06109562642725,"Downregulated"
"IGKC",-9875.30258064515,17492.2301449275,-5.35870464304424,1.08087716756286e-06,1.42495639923704e-05,-4.06122709213897,"Downregulated"
"MRPL58",305.565534804754,965.069565217391,5.35823201866793,1.08286427052039e-06,1.42587612183899e-05,-4.06129731951502,"Upregulated"
"GTF2IRD1",668.844567062818,1155.70724637681,5.3582211318197,1.08291008550959e-06,1.42587612183899e-05,-4.06129893720665,"Upregulated"
"FAM131B-AS2",157.071179966044,304.959420289855,5.35773383292001,1.08496273268767e-06,1.42769864953854e-05,-4.06137134617196,"Upregulated"
"CERS3",-93.6653225806451,181.60652173913,-5.35674135569147,1.08915517883484e-06,1.43233295285565e-05,-4.0615188242194,"Downregulated"
"SPEN",159.549893887946,810.704347826087,5.35394598505454,1.10104925823897e-06,1.44680764056573e-05,-4.06193422905855,"Upregulated"
"PKHD1L1",-85.505857385399,86.5130434782609,-5.35383673247974,1.1015167034508e-06,1.44680764056573e-05,-4.06195046521434,"Downregulated"
"ACD",261.306791171477,485.285507246377,5.35350287106239,1.10294636378762e-06,1.44779505171557e-05,-4.06200008109597,"Upregulated"
"IL13RA1",480.50174023769,1331.52898550725,5.35275174051111,1.10616952616558e-06,1.45113406451587e-05,-4.06211171011974,"Upregulated"
"LIF",506.278777589134,455.378260869565,5.35222916427663,1.10841740467878e-06,1.45319033221146e-05,-4.06218937413201,"Upregulated"
"CHD9",-222.195707009459,770.948861283644,-5.3519134665087,1.10977756449476e-06,1.45408094754077e-05,-4.06223629296999,"Downregulated"
"TMEM37",-279.03210950764,455.586594202899,-5.35101711219048,1.11364839008636e-06,1.45825804212595e-05,-4.06236951114947,"Downregulated"
"CSTF3",214.309762308998,812.320289855072,5.35083951198669,1.11441691482067e-06,1.45837022364124e-05,-4.06239590692097,"Upregulated"
"UBAP2L",249.663837011884,762.513768115942,5.34971139116043,1.1193107934955e-06,1.46387756378956e-05,-4.06256357684375,"Upregulated"
"MICALL1",-841.40785229202,1213.55144927536,-5.34880657975888,1.12325120328304e-06,1.46813194299363e-05,-4.06269806098002,"Downregulated"
"FMNL2",367.597594793435,684.834299516908,5.34738225701703,1.12948171015276e-06,1.47537253111513e-05,-4.06290976874001,"Upregulated"
"DCTPP1",1029.51731748727,2580.55797101449,5.34652631263553,1.13324225547566e-06,1.47882090158285e-05,-4.06303699856768,"Upregulated"
"MAJIN",-155.48039049236,156.366666666667,-5.3464662742449,1.13350649243392e-06,1.47882090158285e-05,-4.06304592295608,"Downregulated"
"ZC3H8",119.545797962649,345.773913043478,5.34623875251767,1.13450839574873e-06,1.47922440830315e-05,-4.06307974300161,"Upregulated"
"C9orf78",324.529202037352,969.039130434783,5.34604929644496,1.135343339388e-06,1.47940986572968e-05,-4.06310790494256,"Upregulated"
"C5",-316.276994906621,371.350724637681,-5.34278396478961,1.14982914542849e-06,1.49655302186447e-05,-4.06359330968662,"Downregulated"
"FBXO5",410.33994057725,530.474637681159,5.34269111081709,1.15024371426207e-06,1.49655302186447e-05,-4.0636071135036,"Upregulated"
"C8orf76",401.238539898132,901.791304347826,5.34261095546283,1.15060170524955e-06,1.49655302186447e-05,-4.06361902955511,"Upregulated"
"FAXDC2",-403.145783814375,886.93574879227,-5.34184814649072,1.15401405985383e-06,1.49923126694214e-05,-4.06373243166421,"Downregulated"
"MRPL12",316.515704584041,614.092028985507,5.34183681961982,1.15406480444486e-06,1.49923126694214e-05,-4.0637341155799,"Upregulated"
"IRAG1-AS1",-209.013921901528,339.652173913043,-5.33582495706069,1.18130997126268e-06,1.53369222226486e-05,-4.06462795313336,"Downregulated"
"TAFAZZIN",-137.574448217317,288.795652173913,-5.33421382634125,1.18871826014143e-06,1.54149080299564e-05,-4.0648675216115,"Downregulated"
"SBSPON",-250.536615732881,277.57922705314,-5.3342047138923,1.1887602905529e-06,1.54149080299564e-05,-4.06486887662757,"Downregulated"
"NT5DC2",114.87311827957,244.857004830918,5.33313489896204,1.19370489015618e-06,1.54696330940931e-05,-4.06502796005257,"Upregulated"
"TSNAX",550.275721561969,1909.95362318841,5.33249700470103,1.19666280286409e-06,1.54985612375793e-05,-4.06512281848619,"Upregulated"
"NAA38",805.121052631579,1771.4,5.33231887213183,1.19749008894471e-06,1.54998762603589e-05,-4.06514930811208,"Upregulated"
"TAL1",-63.8973684210526,123.110144927536,-5.33142347313723,1.20165703847718e-06,1.55396534701548e-05,-4.06528246265274,"Downregulated"
"GATA2",-104.367006225241,278.105314009662,-5.33134596157082,1.20201842640332e-06,1.55396534701548e-05,-4.06529398954219,"Downregulated"
"LRRC66",-464.832427843803,582.895652173913,-5.33019011971782,1.20742008600815e-06,1.56000428172269e-05,-4.06546588006216,"Downregulated"
"CFAP184",-91.5940577249576,136.024637681159,-5.32981301548926,1.2091875852736e-06,1.56134336509603e-05,-4.06552196221994,"Downregulated"
"DDIAS",173.435229202037,265.166666666667,5.32919796954257,1.21207578330736e-06,1.56412703952238e-05,-4.06561343191058,"Upregulated"
"LGALS1",5118.20356536503,6671.10144927536,5.32865387119991,1.21463647049362e-06,1.56648496982682e-05,-4.06569435164511,"Upregulated"
"SOX21-AS1",-90.4353989813243,92.6014492753623,-5.32626447896245,1.22594475237914e-06,1.58011479037787e-05,-4.066049723619,"Downregulated"
"WWC2",-150.777865025467,290.742753623188,-5.32589883341062,1.22768434957906e-06,1.5814025726152e-05,-4.06610410791731,"Downregulated"
"AFF3",-62.9682795698925,84.7567632850241,-5.32482077038123,1.23282748372359e-06,1.58707031765429e-05,-4.06626445702293,"Downregulated"
"AKIRIN2",235.326061120543,604.286956521739,5.32425790513861,1.2355211643889e-06,1.58957984987071e-05,-4.06634817856377,"Upregulated"
"C8orf82",611.848471986418,983.582608695652,5.32233448025674,1.2447697541719e-06,1.60051460805835e-05,-4.06663428242785,"Upregulated"
"ZNF211",-168.020797962649,445.079710144928,-5.32188625389349,1.24693476193586e-06,1.60233367693527e-05,-4.06670095709426,"Downregulated"
"REXO4",237.536587436333,566.604347826087,5.32139015256184,1.24933532931454e-06,1.60397273188927e-05,-4.066774754279,"Upregulated"
"LUC7L2",310.867635823429,1209.89601449275,5.32131232646891,1.24971233125614e-06,1.60397273188927e-05,-4.06678633133787,"Upregulated"
"CAMK2B",-61.0702037351443,120.476811594203,-5.31735350767337,1.2690377073915e-06,1.62779809710272e-05,-4.06737526173801,"Downregulated"
"NSFL1C",275.945387662706,985.080676328502,5.31685683080796,1.27148292879797e-06,1.62944307824962e-05,-4.06744915420531,"Upregulated"
"HADHB",-2874.25492359932,6607.06086956522,-5.31678315294904,1.2718460511505e-06,1.62944307824962e-05,-4.06746011562467,"Downregulated"
"HMBS",334.7740237691,907.552173913043,5.31619646595488,1.27474118580568e-06,1.63217311182566e-05,-4.06754740077742,"Upregulated"
"FMOD",-2464.20619694397,3835.92028985507,-5.31510289720543,1.28015493846359e-06,1.6381227693689e-05,-4.06771010187244,"Downregulated"
"SH3GL2",-371.811884550085,210.098550724638,-5.31387558872836,1.28625768952097e-06,1.6449464356347e-05,-4.06789270682569,"Downregulated"
"ZNF142",109.084889643464,219.69347826087,5.31272201745355,1.29201984904102e-06,1.65132662573125e-05,-4.06806434663752,"Upregulated"
"SCG3",-89.4929541595925,80.504347826087,-5.31029841095538,1.30420868058814e-06,1.66590818129909e-05,-4.06842497330685,"Downregulated"
"SFT2D2",469.539770797962,1596.58550724638,5.30949977507806,1.30824989176584e-06,1.67007130534627e-05,-4.06854381379702,"Upregulated"
"IGFALS",-250.831833616299,286.147826086957,-5.30915630297404,1.30999169168551e-06,1.67129585181167e-05,-4.06859492476682,"Downregulated"
"NOC4L",222.063582342954,316.050724637681,5.30745248252385,1.31866577848929e-06,1.68135791231019e-05,-4.06884847210881,"Upregulated"
"CKMT2",-801.813667232598,530.395652173913,-5.3068123595009,1.32193918721742e-06,1.6845259678641e-05,-4.0689437326549,"Downregulated"
"LOC101926959",-276.880984719864,165.011594202899,-5.30634586546597,1.32432973537235e-06,1.68656590091517e-05,-4.0690131555136,"Downregulated"
"LRMDA",-299.098387096774,613.627536231884,-5.30576269979472,1.32732414308353e-06,1.68937197400685e-05,-4.06909994253281,"Downregulated"
"PCDHB10",166.898132427844,230.653623188406,5.3049713572937,1.33139812906227e-06,1.69354793581793e-05,-4.06921771281461,"Upregulated"
"THBS1",696.062750424448,763.898260869565,5.3026450519082,1.34344569732622e-06,1.70695517065825e-05,-4.06956393664846,"Upregulated"
"CARNS1",-319.894651952461,415.697101449275,-5.30262752997273,1.34353684594115e-06,1.70695517065825e-05,-4.06956654452229,"Downregulated"
"PSMG1",1439.68684210526,2640.67101449275,5.30088373951799,1.3526384583601e-06,1.71749700090349e-05,-4.06982608762258,"Upregulated"
"TSR1",206.038815789474,624.920652173913,5.3003718976382,1.35532147082779e-06,1.71988120335527e-05,-4.06990227178247,"Upregulated"
"POLR1C",477.406112054329,892.578985507246,5.29824871459542,1.36650688782684e-06,1.73304558214477e-05,-4.07021830463476,"Upregulated"
"IL10RB",-710.345246179965,1939.96956521739,-5.29755161326651,1.37019912164039e-06,1.73669689263347e-05,-4.07032207126583,"Downregulated"
"TAB3",-121.576676570458,400.618115942029,-5.29497958364301,1.38390701836898e-06,1.75303097220085e-05,-4.07070494663192,"Downregulated"
"FAM149A",-210.120118845501,282.66231884058,-5.2946546102658,1.38564855791929e-06,1.75419657685135e-05,-4.07075332448795,"Downregulated"
"LINC01089",-132.321420486701,316.919806763285,-5.29298123950857,1.39465034039863e-06,1.76454664217379e-05,-4.07100244125528,"Downregulated"
"KLF9",-302.000339558574,607.937101449275,-5.29220516100264,1.39884468236734e-06,1.76880555839664e-05,-4.07111798090902,"Downregulated"
"BCL2L15",-379.141992076967,774.95845410628,-5.29025140763049,1.40945876390666e-06,1.78117223791446e-05,-4.07140885925778,"Downregulated"
"SDAD1",177.700339558574,829.814492753623,5.2898189144221,1.41181902943462e-06,1.78309988241486e-05,-4.07147325173345,"Upregulated"
"ITPKA",-219.01519524618,188.879710144928,-5.28891329755936,1.41677388215063e-06,1.78787047579011e-05,-4.07160808847938,"Downregulated"
"UBE2S",687.302758913413,779.971014492754,5.28882269123734,1.41727055087917e-06,1.78787047579011e-05,-4.07162157898303,"Upregulated"
"PRPH2",-153.584125636673,288.688405797101,-5.28831488822319,1.42005729799214e-06,1.79032843643554e-05,-4.07169718710957,"Downregulated"
"SVIP",-535.188306451613,1507.80942028986,-5.28781032653074,1.42283158957229e-06,1.79276780286109e-05,-4.07177231366254,"Downregulated"
"TOM1L2",-122.369128466327,364.21690821256,-5.28747434512946,1.42468190912378e-06,1.79404077436065e-05,-4.0718223400785,"Downregulated"
"TRIP6",504.316595925297,725.063768115942,5.28646611789124,1.43024863067346e-06,1.79998939335846e-05,-4.07197246421052,"Upregulated"
"NOL8",559.883531409168,1073.17391304348,5.28600818149136,1.43278408592699e-06,1.8021183582534e-05,-4.07204065188651,"Upregulated"
"SAE1",406.08480475382,1061.20434782609,5.28435772950891,1.44195883299376e-06,1.81259062956137e-05,-4.07228641461266,"Upregulated"
"MCM3",1419.60747028863,1945.35797101449,5.28380289376006,1.44505607118602e-06,1.81502999710714e-05,-4.07236903562344,"Upregulated"
"SPAG5",409.191595925298,686.126086956522,5.28370155912852,1.4456224530812e-06,1.81502999710714e-05,-4.07238412557366,"Upregulated"
"MFSD11",-166.149490662139,663.423188405797,-5.2835537530731,1.44644896524622e-06,1.81502999710714e-05,-4.07240613575401,"Downregulated"
"YIPF1",-362.140831918506,787.024637681159,-5.28310383051675,1.44896773214185e-06,1.81712295098964e-05,-4.0724731354205,"Downregulated"
